,Unnamed: 0,id_x,sentiment_idx,text_re,polarity_re,polarity_confidence_re,subjectivity_re,subjectivity_confidence_re,Unnamed: 0.1,Unnamed: 0.1.1,contributors,coordinates,coordinates\coordinates,coordinates\type,created_at,display_text_range,entities\hashtags,entities\media,entities\symbols,entities\urls,entities\user_mentions,extended_entities\media,extended_tweet\display_text_range,extended_tweet\entities\hashtags,extended_tweet\entities\media,extended_tweet\entities\symbols,extended_tweet\entities\urls,extended_tweet\entities\user_mentions,extended_tweet\extended_entities\media,extended_tweet\full_text,favorite_count,favorited,filter_level,geo,geo\coordinates,geo\type,id_y,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,matching_rules,place,place\bounding_box\coordinates,place\bounding_box\type,place\country,place\country_code,place\full_name,place\id,place\name,place\place_type,place\url,possibly_sensitive,quote_count,quoted_status\contributors,quoted_status\coordinates,quoted_status\created_at,quoted_status\display_text_range,quoted_status\entities\hashtags,quoted_status\entities\media,quoted_status\entities\symbols,quoted_status\entities\urls,quoted_status\entities\user_mentions,quoted_status\extended_entities\media,quoted_status\extended_tweet\display_text_range,quoted_status\extended_tweet\entities\hashtags,quoted_status\extended_tweet\entities\media,quoted_status\extended_tweet\entities\symbols,quoted_status\extended_tweet\entities\urls,quoted_status\extended_tweet\entities\user_mentions,quoted_status\extended_tweet\extended_entities\media,quoted_status\extended_tweet\full_text,quoted_status\favorite_count,quoted_status\favorited,quoted_status\filter_level,quoted_status\geo,quoted_status\id,quoted_status\id_str,quoted_status\in_reply_to_screen_name,quoted_status\in_reply_to_status_id,quoted_status\in_reply_to_status_id_str,quoted_status\in_reply_to_user_id,quoted_status\in_reply_to_user_id_str,quoted_status\is_quote_status,quoted_status\lang,quoted_status\place,quoted_status\place\bounding_box\coordinates,quoted_status\place\bounding_box\type,quoted_status\place\country,quoted_status\place\country_code,quoted_status\place\full_name,quoted_status\place\id,quoted_status\place\name,quoted_status\place\place_type,quoted_status\place\url,quoted_status\possibly_sensitive,quoted_status\quote_count,quoted_status\quoted_status_id,quoted_status\quoted_status_id_str,quoted_status\reply_count,quoted_status\retweet_count,quoted_status\retweeted,quoted_status\scopes\followers,quoted_status\source,quoted_status\text,quoted_status\truncated,quoted_status\user\contributors_enabled,quoted_status\user\created_at,quoted_status\user\default_profile,quoted_status\user\default_profile_image,quoted_status\user\description,quoted_status\user\favourites_count,quoted_status\user\follow_request_sent,quoted_status\user\followers_count,quoted_status\user\following,quoted_status\user\friends_count,quoted_status\user\geo_enabled,quoted_status\user\id,quoted_status\user\id_str,quoted_status\user\is_translator,quoted_status\user\lang,quoted_status\user\listed_count,quoted_status\user\location,quoted_status\user\name,quoted_status\user\notifications,quoted_status\user\profile_background_color,quoted_status\user\profile_background_image_url,quoted_status\user\profile_background_image_url_https,quoted_status\user\profile_background_tile,quoted_status\user\profile_banner_url,quoted_status\user\profile_image_url,quoted_status\user\profile_image_url_https,quoted_status\user\profile_link_color,quoted_status\user\profile_sidebar_border_color,quoted_status\user\profile_sidebar_fill_color,quoted_status\user\profile_text_color,quoted_status\user\profile_use_background_image,quoted_status\user\protected,quoted_status\user\screen_name,quoted_status\user\statuses_count,quoted_status\user\time_zone,quoted_status\user\translator_type,quoted_status\user\url,quoted_status\user\utc_offset,quoted_status\user\verified,quoted_status_id,quoted_status_id_str,quoted_status_permalink\display,quoted_status_permalink\expanded,quoted_status_permalink\url,reply_count,retweet_count,retweeted,source,text,truncated,user\contributors_enabled,user\created_at,user\default_profile,user\default_profile_image,user\description,user\favourites_count,user\follow_request_sent,user\followers_count,user\following,user\friends_count,user\geo_enabled,user\id,user\id_str,user\is_translator,user\lang,user\listed_count,user\location,user\name,user\notifications,user\profile_background_color,user\profile_background_image_url,user\profile_background_image_url_https,user\profile_background_tile,user\profile_banner_url,user\profile_image_url,user\profile_image_url_https,user\profile_link_color,user\profile_sidebar_border_color,user\profile_sidebar_fill_color,user\profile_text_color,user\profile_use_background_image,user\protected,user\screen_name,user\statuses_count,user\time_zone,user\translator_type,user\url,user\utc_offset,user\verified
517,517,8.53607E+17,617,the crowd at bishan mrt nsl is insane. and the train doors seem to be stuck. avoid if possible. #smrt https://t.co/h6dyjy3fxj,negative,0.619715333,subjective,0.720116228,103,0,,,,,Sun Apr 16 13:52:00 +0000 2017,"[0, 101]","[{'text': 'smrt', 'indices': [96, 101]}]","[{'id': 853606885156462593, 'id_str': '853606885156462593', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/C9ie8H-UIAE2Ggn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9ie8H-UIAE2Ggn.jpg', 'url': 'https://t.co/h6dYjY3FXJ', 'display_url': 'pic.twitter.com/h6dYjY3FXJ', 'expanded_url': 'https://twitter.com/elliezaid/status/853606906211868674/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]",[],[],[],"[{'id': 853606885156462593, 'id_str': '853606885156462593', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/C9ie8H-UIAE2Ggn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9ie8H-UIAE2Ggn.jpg', 'url': 'https://t.co/h6dYjY3FXJ', 'display_url': 'pic.twitter.com/h6dYjY3FXJ', 'expanded_url': 'https://twitter.com/elliezaid/status/853606906211868674/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]",,,,,,,,,0,FALSE,low,,,,8.53607E+17,8.53607E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The crowd at Bishan MRT NSL is insane. And the train doors seem to be stuck. Avoid if possible. #smrt https://t.co/h6dYjY3FXJ,FALSE,FALSE,Tue Nov 03 07:07:36 +0000 2009,FALSE,FALSE,"Musings of a Writer and Marketer, who has a fondness for travel, social good, creative chaos and all things quirky.",478,,297,,425,TRUE,87128983,87128983,FALSE,en,21,Singapore,Nicholas Gray,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/87128983/1424830510,http://pbs.twimg.com/profile_images/716981774811684864/TMhb06LA_normal.jpg,https://pbs.twimg.com/profile_images/716981774811684864/TMhb06LA_normal.jpg,9999,EEEEEE,EFEFEF,333333,TRUE,FALSE,Nicholas Gray,3483,,none,,,FALSE
518,518,8.47682E+17,619,this mrt forever got fucking problem.,negative,0.981697261,objective,0.998153571,105,0,,,,,Fri Mar 31 05:27:54 +0000 2017,,[],,[],[],[],,,,,,,,,,3,FALSE,low,,,,8.47682E+17,8.47682E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.817833, 1.334355], [103.817833, 1.432041], [103.931418, 1.432041], [103.931418, 1.334355]]]",Polygon,Singapore,SG,"North-East Region, Singapore",5f1f473ed6455f55,North-East Region,admin,https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this mrt forever got fucking problem.,FALSE,FALSE,Sat Dec 24 04:23:34 +0000 2016,TRUE,FALSE,"She said ""where we goin?"" I said ""the moon"".",7967,,816,,608,TRUE,8.12514E+17,8.12514E+17,FALSE,en,1,901 Shelby Dr,Jennifer Davis,,F5F8FA,,,FALSE,https://pbs.twimg.com/profile_banners/812514026051629056/1542538555,http://pbs.twimg.com/profile_images/1001381791805014016/NPtbAKL9_normal.jpg,https://pbs.twimg.com/profile_images/1001381791805014016/NPtbAKL9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Jennifer Davis,13034,,none,,,FALSE
519,519,8.41815E+17,621,train from ang mo kio to bishan has stopped 4 times. it's 1 stop only. :face_with_rolling_eyes: #smrtruinslives,negative,0.518461049,subjective,1,107,0,,,,,Wed Mar 15 00:53:30 +0000 2017,,"[{'text': 'smrtruinslives', 'indices': [73, 88]}]",,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.41815E+17,8.41815E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Train from Ang Mo Kio to Bishan has stopped 4 times. It's 1 stop only. 🙄 #smrtruinslives,FALSE,FALSE,Fri Jan 08 10:39:37 +0000 2010,FALSE,FALSE,🇸🇬🌏 📷 Photographer | 📹 Videographer | 🚁 Drone Pilot 🖥 Technophile | 🎧 Part-Time DJ | ✍🏼 Designer 💬 Collabs 👫 #JacqandthebeanChock,305,,1175,,582,TRUE,102949508,102949508,FALSE,en,32,Singapore,Mrs. Tammy Hamilton,,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/102949508/1413337339,http://pbs.twimg.com/profile_images/893107345424760832/qrLpkESa_normal.jpg,https://pbs.twimg.com/profile_images/893107345424760832/qrLpkESa_normal.jpg,2FC2EF,FFFFFF,252429,666666,TRUE,FALSE,Mrs. Tammy Hamilton,34412,,none,http://www.facebook.com/claudio.chock,,FALSE
520,520,8.32368E+17,623,stuck in the train and i wanna shit so badly,negative,0.960795641,subjective,0.999731978,109,0,,,,,Thu Feb 16 23:16:55 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.32368E+17,8.32368E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stuck in the train and i wanna shit so badly,FALSE,FALSE,Tue Sep 27 12:02:39 +0000 2011,FALSE,FALSE,11/3 otra sg // barista ☕️,13253,,842,,661,TRUE,380887996,380887996,FALSE,en,7,NS20 // NE8 | +65,Chad Bowman,,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/380887996/1539450002,http://pbs.twimg.com/profile_images/1045625273784270849/rYp5gxQT_normal.jpg,https://pbs.twimg.com/profile_images/1045625273784270849/rYp5gxQT_normal.jpg,2FC2EF,FFFFFF,252429,666666,TRUE,FALSE,Chad Bowman,87795,,none,https://www.instagram.com/m.sb4,,FALSE
521,521,8.30944E+17,624,"everytime our public transport self-praise, they always kenna taiji few days later. like todat train stopped serbice in north south line.",negative,0.64449662,subjective,1,110,0,,,,,Mon Feb 13 00:57:46 +0000 2017,,[],,[],[],[],,,,,,,,,,2,FALSE,low,,,,8.30944E+17,8.30944E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",Polygon,Singapore,SG,"West Region, Singapore",0b37664066a8962a,West Region,admin,https://api.twitter.com/1.1/geo/id/0b37664066a8962a.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everytime our public transport self-praise, they always kenna taiji few days later. Like todat train stopped serbice in north south line.",FALSE,FALSE,Wed Jul 29 05:24:10 +0000 2009,FALSE,FALSE,"Can you make a double positive in a sentence negative?

IG: reeeyou",17162,,776,,199,TRUE,61121993,61121993,FALSE,en,5,Singapore,Lisa Smith,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/61121993/1356056066,http://pbs.twimg.com/profile_images/1030775388991963136/Cg7FROzH_normal.jpg,https://pbs.twimg.com/profile_images/1030775388991963136/Cg7FROzH_normal.jpg,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,Lisa Smith,23162,,none,http://reeeyou.deviantart.com,,FALSE
522,522,8.29334E+17,625,my bloody train is stuck at bb mrt.come on:pouting_face:,negative,0.823291838,subjective,0.996070823,113,0,,,,,Wed Feb 08 14:18:18 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.29334E+17,8.29334E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",Polygon,Singapore,SG,"West Region, Singapore",0b37664066a8962a,West Region,admin,https://api.twitter.com/1.1/geo/id/0b37664066a8962a.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My bloody train is stuck at bb mrt.Come on😡,FALSE,FALSE,Fri Jan 20 12:29:10 +0000 2012,TRUE,FALSE,Play or Be Played. 21st December.,4210,,183,,376,TRUE,469276185,469276185,FALSE,en,1,Victoria Falls.,Sharon Stevenson,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/469276185/1463411861,http://pbs.twimg.com/profile_images/1009854250006925313/CjTEAmLU_normal.jpg,https://pbs.twimg.com/profile_images/1009854250006925313/CjTEAmLU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Sharon Stevenson,49461,,none,,,FALSE
523,523,8.28918E+17,626,well the train has a problem: face_with_rolling_eyes:,negative,0.710451066,subjective,0.993635944,114,0,,,,,Tue Feb 07 10:49:03 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.28918E+17,8.28918E+17,,,,,,FALSE,in,[{'tag': None}],,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",Polygon,Singapore,SG,"West Region, Singapore",0b37664066a8962a,West Region,admin,https://api.twitter.com/1.1/geo/id/0b37664066a8962a.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wah train ada problem 🙄,FALSE,FALSE,Mon Dec 07 19:50:29 +0000 2015,TRUE,FALSE,Mind your own business💁🏼‍♂️,7209,,261,,204,TRUE,4489211534,4489211534,FALSE,en,15,Ite cc,Katelyn Chapman,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/4489211534/1535035103,http://pbs.twimg.com/profile_images/1040437892932198400/1r5hCxI8_normal.jpg,https://pbs.twimg.com/profile_images/1040437892932198400/1r5hCxI8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Katelyn Chapman,27225,,none,http://instagram.com/jufr1,,FALSE
524,524,8.26386E+17,627,stuck in dtl train -.-,neutral,0.533200562,subjective,0.7822446,115,0,,,,,Tue Jan 31 11:05:34 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.26386E+17,8.26386E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stuck in DTL train -.-,FALSE,FALSE,Fri Jul 22 11:44:20 +0000 2011,FALSE,FALSE,"xoxo, mr.s 😘
aaryanrafael♥ | Snapme@yayaarizwan",5731,,726,,361,TRUE,340251742,340251742,FALSE,en,6,Gf; @SuaidahZainal,Jessica Todd,,E603DE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/340251742/1465004106,http://pbs.twimg.com/profile_images/847238569525522433/p3w3i_DH_normal.jpg,https://pbs.twimg.com/profile_images/847238569525522433/p3w3i_DH_normal.jpg,F0058A,FFFFFF,EBCEE7,FF0DE7,TRUE,FALSE,Jessica Todd,29958,,regular,,,FALSE
525,525,8.21875E+17,629,morning's mrt problem suck :frowning_face:,negative,0.977986991,subjective,0.998719166,117,0,,,,,Thu Jan 19 00:20:50 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.21875E+17,8.21875E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",morning's mrt problem suck ☹,FALSE,FALSE,Sat Nov 21 13:32:39 +0000 2009,FALSE,FALSE,Live out your upside down faith to turn the world upside down 💕✨,2911,,727,,673,TRUE,91572041,91572041,FALSE,en,1,Singapore,Michael Boone,,EB0C31,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/91572041/1498781012,http://pbs.twimg.com/profile_images/1045999828642095107/vcOa_m_5_normal.jpg,https://pbs.twimg.com/profile_images/1045999828642095107/vcOa_m_5_normal.jpg,FF0088,FFFFFF,7AC3EE,3D1957,FALSE,FALSE,Michael Boone,43239,,none,http://www.instagram.com/orange7332,,FALSE
526,526,8.2187E+17,630,my god i am stuck in the train.  and have not reach yet.  damn. its not moving at all :fearful_face::fearful_face:,negative,0.979575455,objective,0.999900111,118,0,,,,,Thu Jan 19 00:02:35 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.2187E+17,8.2187E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",Polygon,Singapore,SG,"West Region, Singapore",0b37664066a8962a,West Region,admin,https://api.twitter.com/1.1/geo/id/0b37664066a8962a.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mygawwdd I am stuck in the train.  And have not reach yet.  Daayyuummm. Its not moving at all 😨😨,FALSE,FALSE,Wed Sep 02 19:41:07 +0000 2009,FALSE,FALSE,"| 🇸🇬 🇲🇾 | #COYG | Kalau semua kesilapan boleh diselesaikan dengan perkataan maaf, maka tidaklah Tuhan jadikan Syurga dan Neraka. | 👧🎓",5661,,142,,99,TRUE,71055168,71055168,FALSE,en,4,Singapore,Jacob Glover,,352726,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/71055168/1538869426,http://pbs.twimg.com/profile_images/876980748464476160/yn4NpW-y_normal.jpg,https://pbs.twimg.com/profile_images/876980748464476160/yn4NpW-y_normal.jpg,19CF86,15D6BC,EB1212,4C1E66,TRUE,FALSE,Jacob Glover,8824,,none,https://www.instagram.com/_ryannie.ali_,,FALSE
527,527,8.19498E+17,631,"its even more saddening when i told devan the train is stuck and isn't moving, idek what nonsense he talking :loudly_crying_face:",negative,0.98792249,subjective,1,120,0,,,,,Thu Jan 12 10:55:48 +0000 2017,,[],,[],[],[],,,,,,,,,,1,FALSE,low,,,,8.19498E+17,8.19498E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Its even more saddening when i told devan the train is stuck and isn't moving, idek what nonsense he talking 😭",FALSE,FALSE,Thu Apr 26 11:03:26 +0000 2012,FALSE,FALSE,✨💋SOLIVAGANT💋✨ IG: @Theviya,18207,,652,,417,TRUE,563634430,563634430,FALSE,en,2,,David Olsen,,EDECE9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/563634430/1544213910,http://pbs.twimg.com/profile_images/1059108790044258304/JXQuO9M0_normal.jpg,https://pbs.twimg.com/profile_images/1059108790044258304/JXQuO9M0_normal.jpg,9266CC,FFFFFF,DDEEF6,333333,TRUE,FALSE,David Olsen,84006,,none,,,FALSE
528,528,9.43335E+17,634,"as for the joo koon collision the cunttc 1st &amp; 2nd protection was disabled on the 1st train due to software glitch,once the closed track protection of the 1st train was lifted as the psd close &amp; no fixed block protection as trains are in cunttc after pionner- https://t.co/udocgskolr",neutral,0.906926632,objective,1,1,0,,,,,Wed Dec 20 04:19:46 +0000 2017,,[],,[],"[{'url': 'https://t.co/tl2ZnU9yWO', 'expanded_url': 'https://twitter.com/i/web/status/943335089160839169', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [121, 144]}]",[],,"[0, 287]",[],,[],"[{'url': 'https://t.co/uDOcgskolr', 'expanded_url': 'https://m.facebook.com/story.php?story_fbid=1740917262645169&id=132581033478808', 'display_url': 'm.facebook.com/story.php?stor…', 'indices': [264, 287]}]",[],,"As for the Joo Koon collision The CBTC 1st &amp; 2nd protection was disabled on the 1st train due to software glitch,once the closed track protection of the 1st train was lifted as the PSD close &amp; no Fixed block protection as trains are in CBTC after pionner- https://t.co/uDOcgskolr",0,FALSE,low,,,,9.43335E+17,9.43335E+17,speedknight,9.43E+17,9.43E+17,24555731,24555731,FALSE,en,[{'tag': None}],,"[[[103.696412, 1.336365], [103.696412, 1.47224], [103.866068, 1.47224], [103.866068, 1.336365]]]",Polygon,Singapore,SG,"North Region, Singapore",14d9532bd696d8cb,North Region,admin,https://api.twitter.com/1.1/geo/id/14d9532bd696d8cb.json,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As for the Joo Koon collision The CBTC 1st &amp; 2nd protection was disabled on the 1st train due to software glitch,on… https://t.co/tl2ZnU9yWO",TRUE,FALSE,Sun Mar 15 17:42:34 +0000 2009,FALSE,FALSE,"Wong Han Siang｜黄瀚翔 - RTS/MRT(SBST/DTL)Communication Systems Technical Officer/Asst Engineer who is a Blogger,Photography Hobbyist,Vehicular & Tech Enthusiast",105,,317,,593,TRUE,24555731,24555731,FALSE,en,34,"Singapore, Singapore",Molly Richard,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/24555731/1515675137,http://pbs.twimg.com/profile_images/1054338417104953345/yXQsqjn6_normal.jpg,https://pbs.twimg.com/profile_images/1054338417104953345/yXQsqjn6_normal.jpg,1B95E0,FFFFFF,E6F6F9,3.80E+02,TRUE,FALSE,Molly Richard,16540,,none,http://www.speedknight.com,,FALSE
